occurrenceID,eventID,sex,lifeStage,scientificName,kingdom,phylum,class,order,family,genus
PSZMP-OCC-062222TDBV1206-187984-CENTROPAGES_ABDOMINALIS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Centropages abdominalis,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages
PSZMP-OCC-062222TDBV1206-188025-CENTROPAGES_ABDOMINALIS-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Centropages abdominalis,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages
PSZMP-OCC-062222TDBV1206-188036-CHIRIDIUS_GRACILIS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Chiridius gracilis,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Chiridius
PSZMP-OCC-062222TDBV1206-188028-DITRICHOCORYCAEUS_ANGLICUS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-062222TDBV1206-188027-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-062222TDBV1206,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-062222TDBV1206-188014-DITRICHOCORYCAEUS_ANGLICUS-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-062222TDBV1206-188043-EUCALANUS_BUNGII-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062222TDBV1206-188042-EUCALANUS_BUNGII-COPEPODITES_C5-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites C5,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062222TDBV1206-187978-METRIDIA_PACIFICA-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062222TDBV1206-188050-METRIDIA_PACIFICA-ADULT-M,PSZMP-SMP-062222TDBV1206,male,adult,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062222TDBV1206-187986-METRIDIA_PACIFICA-COPEPODITES_C2-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites C2,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062222TDBV1206-188003-METRIDIA_PACIFICA-COPEPODITES_C4-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites C4,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062222TDBV1206-188026-METRIDIA_PACIFICA-COPEPODITES_C5-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites C5,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062222TDBV1206-188013-MICROCALANUS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-062222TDBV1206-188018-MICROCALANUS-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-062222TDBV1206-187997-MONOTHULA_SUBTILIS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Monothula subtilis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Monothula
PSZMP-OCC-062222TDBV1206-188038-NEOCALANUS_PLUMCHRUS-COPEPODITES_C5-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites C5,Neocalanus plumchrus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus
PSZMP-OCC-062222TDBV1206-188020-OITHONA_ATLANTICA-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-062222TDBV1206-188010-OITHONA_ATLANTICA-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-062222TDBV1206-188004-OITHONA_SIMILIS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-062222TDBV1206-187981-OITHONA_SIMILIS-ADULT-M,PSZMP-SMP-062222TDBV1206,male,adult,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-062222TDBV1206-188016-OITHONA_SIMILIS-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
PSZMP-OCC-062222TDBV1206-188015-PARACALANUS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-062222TDBV1206-187985-PARACALANUS-ADULT-M,PSZMP-SMP-062222TDBV1206,male,adult,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-062222TDBV1206-188021-PARACALANUS-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Paracalanus,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus
PSZMP-OCC-062222TDBV1206-188059-PARAEUCHAETA_ELONGATA-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Paraeuchaeta elongata,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta
PSZMP-OCC-062222TDBV1206-187980-PSEUDOCALANUS-ADULT-M,PSZMP-SMP-062222TDBV1206,male,adult,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-062222TDBV1206-188032-PSEUDOCALANUS-COPEPODITES-I,PSZMP-SMP-062222TDBV1206,indeterminate,copepodites,Pseudocalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-062222TDBV1206-187983-PSEUDOCALANUS_MIMUS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Pseudocalanus mimus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-062222TDBV1206-187993-PSEUDOCALANUS_MINUTUS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Pseudocalanus minutus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-062222TDBV1206-188011-PSEUDOCALANUS_MOULTONI-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Pseudocalanus moultoni,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Pseudocalanus
PSZMP-OCC-062222TDBV1206-188005-TRICONIA_BOREALIS-ADULT-F,PSZMP-SMP-062222TDBV1206,female,adult,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-062222TDBV1206-187992-TRICONIA_BOREALIS-ADULT-M,PSZMP-SMP-062222TDBV1206,male,adult,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia
PSZMP-OCC-062422Cow2D21834-195769-CALANUS-COPEPODITES_C5-I,PSZMP-SMP-062422Cow2D21834,indeterminate,copepodites C5 plus adults,Calanus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow2D21834-195734-EPILABIDOCERA_LONGIPEDATA-ADULT-F,PSZMP-SMP-062422Cow2D21834,female,adult,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-062422Cow2D21834-195733-EPILABIDOCERA_LONGIPEDATA-ADULT-M,PSZMP-SMP-062422Cow2D21834,male,adult,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-062422Cow2D21834-195763-EUCALANUS-ADULT-I,PSZMP-SMP-062422Cow2D21834,indeterminate,adult,Eucalanus,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062422Cow2D21834-195772-EUCALANUS_BUNGII-COPEPODITES_C5-I,PSZMP-SMP-062422Cow2D21834,indeterminate,copepodites C5,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062422Cow2D21834-195735-PARAEUCHAETA_ELONGATA-COPEPODITES_C4-I,PSZMP-SMP-062422Cow2D21834,indeterminate,copepodites C4,Paraeuchaeta elongata,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Paraeuchaeta
PSZMP-OCC-062422Cow3V21902-199869-ACARTIA-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Acartia,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-062422Cow3V21902-199879-ACARTIA_HUDSONICA-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Acartia hudsonica,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-062422Cow3V21902-199911-ACARTIA_HUDSONICA-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Acartia hudsonica,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-062422Cow3V21902-199874-ACARTIA_LONGIREMIS-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Acartia longiremis,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-062422Cow3V21902-199864-ACARTIA_LONGIREMIS-ADULT-M,PSZMP-SMP-062422Cow3V21902,male,adult,Acartia longiremis,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-062422Cow3V21902-199881-ACARTIA_LONGIREMIS-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Acartia longiremis,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Acartia
PSZMP-OCC-062422Cow3V21902-199889-CALANUS_MARSHALLAE-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199917-CALANUS_MARSHALLAE-ADULT-M,PSZMP-SMP-062422Cow3V21902,male,adult,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199890-CALANUS_MARSHALLAE-COPEPODITES_C1-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C1,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199893-CALANUS_MARSHALLAE-COPEPODITES_C5-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C5,Calanus marshallae,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199918-CALANUS_PACIFICUS-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199913-CALANUS_PACIFICUS-COPEPODITES_C1-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C1,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199919-CALANUS_PACIFICUS-COPEPODITES_C5-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C5,Calanus pacificus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Calanus
PSZMP-OCC-062422Cow3V21902-199892-CENTROPAGES_ABDOMINALIS-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Centropages abdominalis,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Centropages
PSZMP-OCC-062422Cow3V21902-199886-DITRICHOCORYCAEUS_ANGLICUS-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-062422Cow3V21902-199883-DITRICHOCORYCAEUS_ANGLICUS-ADULT-M,PSZMP-SMP-062422Cow3V21902,male,adult,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-062422Cow3V21902-199885-DITRICHOCORYCAEUS_ANGLICUS-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Ditrichocorycaeus anglicus,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Ditrichocorycaeus
PSZMP-OCC-062422Cow3V21902-199915-EPILABIDOCERA_LONGIPEDATA-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-062422Cow3V21902-199910-EPILABIDOCERA_LONGIPEDATA-ADULT-M,PSZMP-SMP-062422Cow3V21902,male,adult,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-062422Cow3V21902-199909-EPILABIDOCERA_LONGIPEDATA-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-062422Cow3V21902-199878-EPILABIDOCERA_LONGIPEDATA-COPEPODITES_C4-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C4,Epilabidocera longipedata,Animalia,Arthropoda,Copepoda,Calanoida,Pontellidae,Epilabidocera
PSZMP-OCC-062422Cow3V21902-199901-EUCALANUS_BUNGII-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062422Cow3V21902-199908-EUCALANUS_BUNGII-COPEPODITES_C3-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C3,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062422Cow3V21902-199914-EUCALANUS_BUNGII-COPEPODITES_C4-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C4,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062422Cow3V21902-199900-EUCALANUS_BUNGII-COPEPODITES_C5-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C5,Eucalanus bungii,Animalia,Arthropoda,Copepoda,Calanoida,Eucalanidae,Eucalanus
PSZMP-OCC-062422Cow3V21902-199867-METRIDIA_PACIFICA-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062422Cow3V21902-199877-METRIDIA_PACIFICA-ADULT-M,PSZMP-SMP-062422Cow3V21902,male,adult,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062422Cow3V21902-199894-METRIDIA_PACIFICA-COPEPODITES_C1-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C1,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062422Cow3V21902-199880-METRIDIA_PACIFICA-COPEPODITES_C4-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C4,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062422Cow3V21902-199868-METRIDIA_PACIFICA-COPEPODITES_C5-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C5,Metridia pacifica,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Metridia
PSZMP-OCC-062422Cow3V21902-199872-MICROCALANUS-COPEPODITES-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites,Microcalanus,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Microcalanus
PSZMP-OCC-062422Cow3V21902-199903-NEOCALANUS_PLUMCHRUS-COPEPODITES_C5-I,PSZMP-SMP-062422Cow3V21902,indeterminate,copepodites C5,Neocalanus plumchrus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus
PSZMP-OCC-062422Cow3V21902-199888-OITHONA_ATLANTICA-ADULT-F,PSZMP-SMP-062422Cow3V21902,female,adult,Oithona atlantica,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona
